 Value, Timestamp,,,,,,,,,healthy values,,attacked values
269.2386, 7/7/2015 10:38:05 AM,,,,,,,,,286.5419,,288.8746
269.2386, 7/7/2015 10:38:06 AM,,,,,,,,,286.5419,,288.8746
269.2386, 7/7/2015 10:38:07 AM,,,,,,,,,286.2856,,288.8746
269.2386, 7/7/2015 10:38:08 AM,,,,,,,,,286.2856,,288.8746
269.2386, 7/7/2015 10:38:09 AM,,,,,,,,,286.2856,,288.8746
269.2386, 7/7/2015 10:38:10 AM,,,,,,,,,286.1574,,288.8746
269.2386, 7/7/2015 10:38:11 AM,,,,,,,,,286.1574,,288.8746
269.2386, 7/7/2015 10:38:12 AM,,,,,,,,,286.1574,,288.8746
269.2386, 7/7/2015 10:38:13 AM,,,,,,,,,286.1574,,288.8746
269.2386, 7/7/2015 10:38:14 AM,,,,,,,,,286.0549,,288.8746
269.2386, 7/7/2015 10:38:15 AM,,,,,,,,,285.9267,,288.8746
269.2386, 7/7/2015 10:38:16 AM,,,,,,,,,285.9267,,288.8746
269.2386, 7/7/2015 10:38:17 AM,,,,,,,,,285.9267,,288.8746
269.2386, 7/7/2015 10:38:18 AM,,,,,,,,,285.9267,,288.8746
269.2386, 7/7/2015 10:38:19 AM,,,,,,,,,285.9267,,289.0028
269.2386, 7/7/2015 10:38:20 AM,,,,,,,,,285.9267,,289.0028
269.2386, 7/7/2015 10:38:21 AM,,,,,,,,,285.9267,,289.0028
269.2386, 7/7/2015 10:38:22 AM,,,,,,,,,285.9267,,289.0028
269.2386, 7/7/2015 10:38:23 AM,,,,,,,,,285.9267,,289.0028
269.2386, 7/7/2015 10:38:24 AM,,,,,,,,,285.9267,,289.0028
269.2386, 7/7/2015 10:38:25 AM,,,,,,,,,285.9267,,289.0028
269.2386, 7/7/2015 10:38:26 AM,,,,,,,,,285.9267,,289.0028
269.2386, 7/7/2015 10:38:27 AM,,,,,,,,,285.9267,,289.0028
269.2386, 7/7/2015 10:38:28 AM,,,,,,,,,285.8498,,289.0028
269.2386, 7/7/2015 10:38:29 AM,,,,,,,,,285.8498,,289.0028
269.2386, 7/7/2015 10:38:30 AM,,,,,,,,,285.8498,,289.0028
269.2386, 7/7/2015 10:38:31 AM,,,,,,,,,285.8498,,289.2079
269.2386, 7/7/2015 10:38:32 AM,,,,,,,,,285.8498,,289.2079
269.2386, 7/7/2015 10:38:33 AM,,,,,,,,,285.8498,,289.2079
269.2386, 7/7/2015 10:38:34 AM,,,,,,,,,285.8498,,289.2079
269.2386, 7/7/2015 10:38:35 AM,,,,,,,,,285.8498,,289.2592
269.2386, 7/7/2015 10:38:36 AM,,,,,,,,,285.8498,,289.2592
269.2386, 7/7/2015 10:38:37 AM,,,,,,,,,285.8498,,289.2592
269.2386, 7/7/2015 10:38:38 AM,,,,,,,,,285.8498,,289.2592
269.2386, 7/7/2015 10:38:39 AM,,,,,,,,,285.8498,,288.9515
269.2386, 7/7/2015 10:38:40 AM,,,,,,,,,285.8498,,288.7977
269.2386, 7/7/2015 10:38:41 AM,,,,,,,,,285.8498,,288.7977
269.2386, 7/7/2015 10:38:42 AM,,,,,,,,,285.8498,,288.567
269.2386, 7/7/2015 10:38:43 AM,,,,,,,,,285.8498,,288.567
269.2386, 7/7/2015 10:38:44 AM,,,,,,,,,285.8498,,288.4901
269.2386, 7/7/2015 10:38:45 AM,,,,,,,,,285.8498,,288.08
269.2386, 7/7/2015 10:38:46 AM,,,,,,,,,285.8498,,288.08
269.2386, 7/7/2015 10:38:47 AM,,,,,,,,,285.8498,,287.798
269.2386, 7/7/2015 10:38:48 AM,,,,,,,,,285.8498,,287.516
269.2386, 7/7/2015 10:38:49 AM,,,,,,,,,285.8498,,287.516
269.2386, 7/7/2015 10:38:50 AM,,,,,,,,,285.8498,,287.1828
269.2386, 7/7/2015 10:38:51 AM,,,,,,,,,285.8498,,286.9264
269.2386, 7/7/2015 10:38:52 AM,,,,,,,,,285.8754,,286.7726
269.2386, 7/7/2015 10:38:53 AM,,,,,,,,,285.978,,286.5675
269.2386, 7/7/2015 10:38:54 AM,,,,,,,,,285.978,,286.5163
269.2386, 7/7/2015 10:38:55 AM,,,,,,,,,285.978,,286.4906
269.2386, 7/7/2015 10:38:56 AM,,,,,,,,,285.978,,286.2599
269.2386, 7/7/2015 10:38:57 AM,,,,,,,,,285.978,,286.2599
269.2386, 7/7/2015 10:38:58 AM,,,,,,,,,285.978,,285.8754
269.2386, 7/7/2015 10:38:59 AM,,,,,,,,,285.978,,285.8498
269.2386, 7/7/2015 10:39:00 AM,,,,,,,,,285.978,,285.8498
269.2386, 7/7/2015 10:39:01 AM,,,,,,,,,285.978,,285.8498
269.2386, 7/7/2015 10:39:02 AM,,,,,,,,,286.1318,,285.6703
269.2386, 7/7/2015 10:39:03 AM,,,,,,,,,286.2343,,285.6703
269.2386, 7/7/2015 10:39:04 AM,,,,,,,,,286.2343,,285.414
269.2386, 7/7/2015 10:39:05 AM,,,,,,,,,286.2343,,285.132
269.2386, 7/7/2015 10:39:06 AM,,,,,,,,,286.2343,,285.0295
269.2386, 7/7/2015 10:39:07 AM,,,,,,,,,286.2343,,284.7475
269.2386, 7/7/2015 10:39:08 AM,,,,,,,,,286.2343,,284.5681
269.2386, 7/7/2015 10:39:09 AM,,,,,,,,,286.2343,,284.2604
269.2386, 7/7/2015 10:39:10 AM,,,,,,,,,286.2343,,284.2604
269.2386, 7/7/2015 10:39:11 AM,,,,,,,,,286.2343,,283.8503
269.2386, 7/7/2015 10:39:12 AM,,,,,,,,,286.2343,,283.6709
269.2386, 7/7/2015 10:39:13 AM,,,,,,,,,286.2343,,283.4145
269.2386, 7/7/2015 10:39:14 AM,,,,,,,,,286.2343,,283.4145
269.2386, 7/7/2015 10:39:15 AM,,,,,,,,,286.2343,,283.2863
269.2386, 7/7/2015 10:39:16 AM,,,,,,,,,286.2343,,282.9787
269.2386, 7/7/2015 10:39:17 AM,,,,,,,,,286.2343,,282.9787
269.2386, 7/7/2015 10:39:18 AM,,,,,,,,,286.2343,,282.7224
269.2386, 7/7/2015 10:39:19 AM,,,,,,,,,286.2343,,282.5173
269.2386, 7/7/2015 10:39:20 AM,,,,,,,,,286.2343,,282.1841
269.2386, 7/7/2015 10:39:21 AM,,,,,,,,,286.2343,,282.1841
269.2386, 7/7/2015 10:39:22 AM,,,,,,,,,286.2343,,282.0302
269.2386, 7/7/2015 10:39:23 AM,,,,,,,,,286.2343,,282.0302
269.2386, 7/7/2015 10:39:24 AM,,,,,,,,,286.2343,,281.6457
269.2386, 7/7/2015 10:39:25 AM,,,,,,,,,286.2343,,281.4919
269.2386, 7/7/2015 10:39:26 AM,,,,,,,,,286.2343,,281.3894
269.2386, 7/7/2015 10:39:27 AM,,,,,,,,,286.2343,,281.1587
269.2386, 7/7/2015 10:39:28 AM,,,,,,,,,286.2343,,280.7998
269.2386, 7/7/2015 10:39:29 AM,,,,,,,,,286.2343,,280.7998
269.2386, 7/7/2015 10:39:30 AM,,,,,,,,,286.2343,,280.7998
269.2386, 7/7/2015 10:39:31 AM,,,,,,,,,286.2343,,280.7998
269.2386, 7/7/2015 10:39:32 AM,,,,,,,,,286.2343,,280.7998
269.2386, 7/7/2015 10:39:33 AM,,,,,,,,,286.2343,,280.7998
269.2386, 7/7/2015 10:39:34 AM,,,,,,,,,286.2343,,280.5947
269.2386, 7/7/2015 10:39:35 AM,,,,,,,,,286.2343,,280.5947
269.2386, 7/7/2015 10:39:36 AM,,,,,,,,,286.2343,,280.5947
269.2386, 7/7/2015 10:39:37 AM,,,,,,,,,286.2343,,280.5435
269.2386, 7/7/2015 10:39:38 AM,,,,,,,,,286.2343,,280.3384
269.2386, 7/7/2015 10:39:39 AM,,,,,,,,,286.2599,,280.3384
269.2386, 7/7/2015 10:39:40 AM,,,,,,,,,286.3881,,280.3384
269.2386, 7/7/2015 10:39:41 AM,,,,,,,,,286.3881,,280.082
269.2386, 7/7/2015 10:39:42 AM,,,,,,,,,286.3881,,279.877
269.2386, 7/7/2015 10:39:43 AM,,,,,,,,,286.3881,,279.7231
269.2386, 7/7/2015 10:39:44 AM,,,,,,,,,286.3881,,279.4668
269.2386, 7/7/2015 10:39:45 AM,,,,,,,,,286.3881,,279.3899
269.2386, 7/7/2015 10:39:46 AM,,,,,,,,,286.4906,,279.3899
269.2386, 7/7/2015 10:39:47 AM,,,,,,,,,286.4906,,278.7234
269.2386, 7/7/2015 10:39:48 AM,,,,,,,,,286.4906,,278.6978
269.2386, 7/7/2015 10:39:49 AM,,,,,,,,,286.4906,,278.3133
269.2386, 7/7/2015 10:39:50 AM,,,,,,,,,286.4906,,278.1082
269.2386, 7/7/2015 10:39:51 AM,,,,,,,,,286.4906,,278.1082
269.2386, 7/7/2015 10:39:52 AM,,,,,,,,,286.4906,,277.7237
269.2386, 7/7/2015 10:39:53 AM,,,,,,,,,286.4906,,277.416
269.2386, 7/7/2015 10:39:54 AM,,,,,,,,,286.4906,,277.3135
269.2386, 7/7/2015 10:39:55 AM,,,,,,,,,286.4906,,277.1597
269.2386, 7/7/2015 10:39:56 AM,,,,,,,,,286.4906,,276.8264
269.2386, 7/7/2015 10:39:57 AM,,,,,,,,,286.4906,,276.6214
269.2386, 7/7/2015 10:39:58 AM,,,,,,,,,286.4906,,276.1856
269.2386, 7/7/2015 10:39:59 AM,,,,,,,,,286.4906,,276.1856
269.2386, 7/7/2015 10:40:00 AM,,,,,,,,,286.4906,,275.7242
269.2386, 7/7/2015 10:40:01 AM,,,,,,,,,286.4906,,275.7242
269.2386, 7/7/2015 10:40:02 AM,,,,,,,,,286.4906,,275.2371
269.2386, 7/7/2015 10:40:03 AM,,,,,,,,,286.4906,,275.2371
269.2386, 7/7/2015 10:40:04 AM,,,,,,,,,286.3881,,274.827
269.2386, 7/7/2015 10:40:05 AM,,,,,,,,,286.3881,,274.5706
269.2386, 7/7/2015 10:40:06 AM,,,,,,,,,286.2599,,274.263
269.2386, 7/7/2015 10:40:07 AM,,,,,,,,,286.183,,274.1348
269.2386, 7/7/2015 10:40:08 AM,,,,,,,,,286.183,,273.7247
269.2386, 7/7/2015 10:40:09 AM,,,,,,,,,286.183,,273.6734
269.2386, 7/7/2015 10:40:10 AM,,,,,,,,,286.183,,273.1095
269.2386, 7/7/2015 10:40:11 AM,,,,,,,,,286.183,,272.7762
269.2386, 7/7/2015 10:40:12 AM,,,,,,,,,286.183,,272.2892
269.2386, 7/7/2015 10:40:13 AM,,,,,,,,,286.183,,271.8021
269.2386, 7/7/2015 10:40:14 AM,,,,,,,,,286.183,,271.3919
269.2386, 7/7/2015 10:40:15 AM,,,,,,,,,286.183,,271.3919
269.2386, 7/7/2015 10:40:16 AM,,,,,,,,,285.978,,270.6742
269.2386, 7/7/2015 10:40:17 AM,,,,,,,,,285.978,,270.4948
269.2386, 7/7/2015 10:40:18 AM,,,,,,,,,285.978,,269.8282
269.2386, 7/7/2015 10:40:19 AM,,,,,,,,,285.978,,269.4694
269.2386, 7/7/2015 10:40:20 AM,,,,,,,,,285.978,,269.4694
269.2386, 7/7/2015 10:40:21 AM,,,,,,,,,285.978,,269.0848
269.2386, 7/7/2015 10:40:22 AM,,,,,,,,,285.978,,268.8285
269.2386, 7/7/2015 10:40:23 AM,,,,,,,,,285.978,,268.444
269.2386, 7/7/2015 10:40:24 AM,,,,,,,,,285.978,,268.1877
269.2386, 7/7/2015 10:40:25 AM,,,,,,,,,285.978,,267.9569
269.2386, 7/7/2015 10:40:26 AM,,,,,,,,,285.978,,267.9569
269.2386, 7/7/2015 10:40:27 AM,,,,,,,,,285.978,,267.9569
269.2386, 7/7/2015 10:40:28 AM,,,,,,,,,285.978,,267.5211
269.2386, 7/7/2015 10:40:29 AM,,,,,,,,,285.978,,267.5211
269.2386, 7/7/2015 10:40:30 AM,,,,,,,,,285.978,,267.1879
269.2386, 7/7/2015 10:40:31 AM,,,,,,,,,285.978,,267.1879
269.2386, 7/7/2015 10:40:32 AM,,,,,,,,,285.978,,267.1879
269.2386, 7/7/2015 10:40:33 AM,,,,,,,,,285.978,,266.7777
269.2386, 7/7/2015 10:40:34 AM,,,,,,,,,285.978,,266.3932
269.2386, 7/7/2015 10:40:35 AM,,,,,,,,,285.978,,266.3932
269.2386, 7/7/2015 10:40:36 AM,,,,,,,,,285.978,,266.3932
269.2386, 7/7/2015 10:40:37 AM,,,,,,,,,285.9267,,265.9831
269.2386, 7/7/2015 10:40:38 AM,,,,,,,,,285.8754,,265.6498
269.2386, 7/7/2015 10:40:39 AM,,,,,,,,,285.8754,,265.5986
269.2386, 7/7/2015 10:40:40 AM,,,,,,,,,285.8754,,265.2397
269.2386, 7/7/2015 10:40:41 AM,,,,,,,,,285.8754,,264.7783
269.2386, 7/7/2015 10:40:42 AM,,,,,,,,,285.8754,,264.7783
269.2386, 7/7/2015 10:40:43 AM,,,,,,,,,285.8754,,264.3937
269.2386, 7/7/2015 10:40:44 AM,,,,,,,,,285.7473,,264.2143
269.2386, 7/7/2015 10:40:45 AM,,,,,,,,,285.7473,,264.2143
269.2386, 7/7/2015 10:40:46 AM,,,,,,,,,285.7473,,263.5735
269.2386, 7/7/2015 10:40:47 AM,,,,,,,,,285.7473,,263.1889
269.2386, 7/7/2015 10:40:48 AM,,,,,,,,,285.7473,,263.1889
269.2386, 7/7/2015 10:40:49 AM,,,,,,,,,285.7473,,262.7019
269.2386, 7/7/2015 10:40:50 AM,,,,,,,,,285.7473,,262.4712
269.2386, 7/7/2015 10:40:51 AM,,,,,,,,,285.5165,,262.061
269.2386, 7/7/2015 10:40:52 AM,,,,,,,,,285.5165,,261.5483
269.2386, 7/7/2015 10:40:53 AM,,,,,,,,,285.5165,,261.3945
269.2386, 7/7/2015 10:40:54 AM,,,,,,,,,285.5165,,261.1382
269.2386, 7/7/2015 10:40:55 AM,,,,,,,,,285.6191,,260.6255
269.2386, 7/7/2015 10:40:56 AM,,,,,,,,,285.6191,,260.3179
269.2386, 7/7/2015 10:40:57 AM,,,,,,,,,285.6191,,260.0359
269.2386, 7/7/2015 10:40:58 AM,,,,,,,,,285.6191,,259.8821
269.2386, 7/7/2015 10:40:59 AM,,,,,,,,,285.6191,,259.5488
269.2386, 7/7/2015 10:41:00 AM,,,,,,,,,285.6191,,259.3694
269.2386, 7/7/2015 10:41:01 AM,,,,,,,,,285.6191,,259.0361
269.2386, 7/7/2015 10:41:02 AM,,,,,,,,,285.6191,,259.0361
269.2386, 7/7/2015 10:41:03 AM,,,,,,,,,285.6191,,259.0361
269.2386, 7/7/2015 10:41:04 AM,,,,,,,,,285.6191,,258.9592
269.2386, 7/7/2015 10:41:05 AM,,,,,,,,,285.6191,,258.7542
269.2386, 7/7/2015 10:41:06 AM,,,,,,,,,285.6191,,258.5235
269.2386, 7/7/2015 10:41:07 AM,,,,,,,,,285.6191,,258.5235
269.2386, 7/7/2015 10:41:08 AM,,,,,,,,,285.6191,,258.5235
269.2386, 7/7/2015 10:41:09 AM,,,,,,,,,285.6191,,258.5235
269.2386, 7/7/2015 10:41:10 AM,,,,,,,,,285.6191,,258.5235
269.2386, 7/7/2015 10:41:11 AM,,,,,,,,,285.6191,,258.6516
269.2386, 7/7/2015 10:41:12 AM,,,,,,,,,285.6191,,258.7285
269.2386, 7/7/2015 10:41:13 AM,,,,,,,,,285.6191,,258.7285
269.2386, 7/7/2015 10:41:14 AM,,,,,,,,,285.6191,,258.7285
269.2386, 7/7/2015 10:41:15 AM,,,,,,,,,285.6191,,258.7285
269.2386, 7/7/2015 10:41:16 AM,,,,,,,,,285.6191,,258.7285
269.2386, 7/7/2015 10:41:17 AM,,,,,,,,,285.6191,,258.7285
269.2386, 7/7/2015 10:41:18 AM,,,,,,,,,285.6191,,258.4722
269.2386, 7/7/2015 10:41:19 AM,,,,,,,,,285.6191,,258.3697
269.2386, 7/7/2015 10:41:20 AM,,,,,,,,,285.6191,,258.1389
269.2386, 7/7/2015 10:41:21 AM,,,,,,,,,285.6191,,258.1389
269.2386, 7/7/2015 10:41:22 AM,,,,,,,,,285.6191,,257.9339
269.2386, 7/7/2015 10:41:23 AM,,,,,,,,,285.6191,,257.8057
269.2386, 7/7/2015 10:41:24 AM,,,,,,,,,285.6191,,257.4724
269.2386, 7/7/2015 10:41:25 AM,,,,,,,,,285.5165,,257.4724
269.2386, 7/7/2015 10:41:26 AM,,,,,,,,,285.5165,,257.4724
269.2386, 7/7/2015 10:41:27 AM,,,,,,,,,285.5165,,257.4724
269.2386, 7/7/2015 10:41:28 AM,,,,,,,,,285.5165,,257.4724
269.2386, 7/7/2015 10:41:29 AM,,,,,,,,,285.5165,,257.4724
269.2386, 7/7/2015 10:41:30 AM,,,,,,,,,285.5165,,257.4724
269.2386, 7/7/2015 10:41:31 AM,,,,,,,,,285.5165,,257.4724
269.2386, 7/7/2015 10:41:32 AM,,,,,,,,,285.3371,,257.4724
269.2386, 7/7/2015 10:41:33 AM,,,,,,,,,285.3371,,257.4724
269.2386, 7/7/2015 10:41:34 AM,,,,,,,,,285.3371,,257.1905
269.2386, 7/7/2015 10:41:35 AM,,,,,,,,,285.3371,,256.8316
269.2386, 7/7/2015 10:41:36 AM,,,,,,,,,285.3371,,256.8316
269.2386, 7/7/2015 10:41:37 AM,,,,,,,,,285.3371,,256.2932
269.2386, 7/7/2015 10:41:38 AM,,,,,,,,,285.3371,,256.2932
269.2386, 7/7/2015 10:41:39 AM,,,,,,,,,285.3371,,255.8062
269.2386, 7/7/2015 10:41:40 AM,,,,,,,,,285.3371,,255.8062
269.2386, 7/7/2015 10:41:41 AM,,,,,,,,,285.3371,,255.5499
269.2386, 7/7/2015 10:41:42 AM,,,,,,,,,285.3371,,255.5499
269.2386, 7/7/2015 10:41:43 AM,,,,,,,,,285.3371,,255.3704
269.2386, 7/7/2015 10:41:44 AM,,,,,,,,,285.3371,,255.1653
269.2386, 7/7/2015 10:41:45 AM,,,,,,,,,285.3371,,255.1653
269.2386, 7/7/2015 10:41:46 AM,,,,,,,,,285.4909,,255.0628
269.2386, 7/7/2015 10:41:47 AM,,,,,,,,,285.4909,,255.0372
269.2386, 7/7/2015 10:41:48 AM,,,,,,,,,285.4909,,254.8834
269.2386, 7/7/2015 10:41:49 AM,,,,,,,,,285.4909,,254.8834
269.2386, 7/7/2015 10:41:50 AM,,,,,,,,,285.4909,,254.8834
269.2386, 7/7/2015 10:41:51 AM,,,,,,,,,285.4909,,254.8834
269.2386, 7/7/2015 10:41:52 AM,,,,,,,,,285.4909,,254.8834
269.2386, 7/7/2015 10:41:53 AM,,,,,,,,,285.4909,,254.8834
269.2386, 7/7/2015 10:41:54 AM,,,,,,,,,285.4909,,254.8065
269.2386, 7/7/2015 10:41:55 AM,,,,,,,,,285.4909,,254.627
269.2386, 7/7/2015 10:41:56 AM,,,,,,,,,285.4909,,254.2169
269.2386, 7/7/2015 10:41:57 AM,,,,,,,,,285.4909,,254.2169
269.2386, 7/7/2015 10:41:58 AM,,,,,,,,,285.4909,,254.2169
269.2386, 7/7/2015 10:41:59 AM,,,,,,,,,285.4909,,254.2169
269.2386, 7/7/2015 10:42:00 AM,,,,,,,,,285.4909,,254.2169
269.2386, 7/7/2015 10:42:01 AM,,,,,,,,,285.3884,,253.8836
269.2386, 7/7/2015 10:42:02 AM,,,,,,,,,285.3371,,253.8324
269.2386, 7/7/2015 10:42:03 AM,,,,,,,,,285.3371,,253.8324
269.2386, 7/7/2015 10:42:04 AM,,,,,,,,,285.3371,,253.576
269.2386, 7/7/2015 10:42:05 AM,,,,,,,,,285.3371,,253.576
269.2386, 7/7/2015 10:42:06 AM,,,,,,,,,285.3371,,253.089
269.2386, 7/7/2015 10:42:07 AM,,,,,,,,,285.3371,,253.089
269.2386, 7/7/2015 10:42:08 AM,,,,,,,,,285.3371,,252.807
269.2386, 7/7/2015 10:42:09 AM,,,,,,,,,285.3371,,252.6788
269.2386, 7/7/2015 10:42:10 AM,,,,,,,,,285.3371,,252.6788
269.2386, 7/7/2015 10:42:11 AM,,,,,,,,,285.3371,,252.6788
269.2386, 7/7/2015 10:42:12 AM,,,,,,,,,285.3371,,252.3712
269.2386, 7/7/2015 10:42:13 AM,,,,,,,,,285.3371,,252.3712
269.2386, 7/7/2015 10:42:14 AM,,,,,,,,,285.3371,,252.3712
269.2386, 7/7/2015 10:42:15 AM,,,,,,,,,285.3371,,252.3712
269.2386, 7/7/2015 10:42:16 AM,,,,,,,,,285.3371,,252.1661
269.2386, 7/7/2015 10:42:17 AM,,,,,,,,,285.2089,,252.1661
269.2386, 7/7/2015 10:42:18 AM,,,,,,,,,285.2089,,252.1661
269.2386, 7/7/2015 10:42:19 AM,,,,,,,,,285.2089,,252.1661
269.2386, 7/7/2015 10:42:20 AM,,,,,,,,,285.2089,,252.1661
269.2386, 7/7/2015 10:42:21 AM,,,,,,,,,285.2089,,252.1661
269.2386, 7/7/2015 10:42:22 AM,,,,,,,,,285.2089,,251.8329
269.2386, 7/7/2015 10:42:23 AM,,,,,,,,,285.2089,,251.7816
269.2386, 7/7/2015 10:42:24 AM,,,,,,,,,285.2089,,251.7816
269.2386, 7/7/2015 10:42:25 AM,,,,,,,,,285.2089,,251.6022
269.2386, 7/7/2015 10:42:26 AM,,,,,,,,,285.2089,,251.4483
269.2386, 7/7/2015 10:42:27 AM,,,,,,,,,285.2089,,251.4483
269.2386, 7/7/2015 10:42:28 AM,,,,,,,,,285.414,,251.4483
269.2386, 7/7/2015 10:42:29 AM,,,,,,,,,285.414,,251.4483
269.2386, 7/7/2015 10:42:30 AM,,,,,,,,,285.414,,251.4483
269.2386, 7/7/2015 10:42:31 AM,,,,,,,,,285.414,,251.3458
269.2386, 7/7/2015 10:42:32 AM,,,,,,,,,285.414,,251.2689
269.2386, 7/7/2015 10:42:33 AM,,,,,,,,,285.414,,251.2689
269.2386, 7/7/2015 10:42:34 AM,,,,,,,,,285.414,,251.2689
269.2386, 7/7/2015 10:42:35 AM,,,,,,,,,285.414,,251.2689
269.2386, 7/7/2015 10:42:36 AM,,,,,,,,,285.414,,251.2689
269.2386, 7/7/2015 10:42:37 AM,,,,,,,,,285.414,,251.2689
269.2386, 7/7/2015 10:42:38 AM,,,,,,,,,285.414,,251.2689
269.2386, 7/7/2015 10:42:39 AM,,,,,,,,,285.414,,251.3202
269.2386, 7/7/2015 10:42:40 AM,,,,,,,,,285.414,,251.3458
269.2386, 7/7/2015 10:42:41 AM,,,,,,,,,285.414,,251.3458
269.2386, 7/7/2015 10:42:42 AM,,,,,,,,,285.414,,251.3458
269.2386, 7/7/2015 10:42:43 AM,,,,,,,,,285.414,,251.3458
269.2386, 7/7/2015 10:42:44 AM,,,,,,,,,285.414,,251.474
269.2386, 7/7/2015 10:42:45 AM,,,,,,,,,285.3627,,251.474
269.2386, 7/7/2015 10:42:46 AM,,,,,,,,,285.3627,,251.474
269.2386, 7/7/2015 10:42:47 AM,,,,,,,,,285.3627,,251.474
269.2386, 7/7/2015 10:42:48 AM,,,,,,,,,285.3627,,251.474
269.2386, 7/7/2015 10:42:49 AM,,,,,,,,,285.3627,,251.474
269.2386, 7/7/2015 10:42:50 AM,,,,,,,,,285.3627,,251.474
269.2386, 7/7/2015 10:42:51 AM,,,,,,,,,285.3627,,251.474
269.2386, 7/7/2015 10:42:52 AM,,,,,,,,,285.3627,,251.474
269.2386, 7/7/2015 10:42:53 AM,,,,,,,,,285.3627,,251.5253
269.2386, 7/7/2015 10:42:54 AM,,,,,,,,,285.3627,,251.8585
269.2386, 7/7/2015 10:42:55 AM,,,,,,,,,285.3627,,251.8585
269.2386, 7/7/2015 10:42:56 AM,,,,,,,,,285.3627,,252.1917
269.2386, 7/7/2015 10:42:57 AM,,,,,,,,,285.3627,,252.2943
269.2386, 7/7/2015 10:42:58 AM,,,,,,,,,285.3627,,252.6019
269.2386, 7/7/2015 10:42:59 AM,,,,,,,,,285.3627,,252.6019
269.2386, 7/7/2015 10:43:00 AM,,,,,,,,,285.3627,,252.807
269.2386, 7/7/2015 10:43:01 AM,,,,,,,,,285.3627,,252.807
269.2386, 7/7/2015 10:43:02 AM,,,,,,,,,285.3627,,252.807
269.2386, 7/7/2015 10:43:03 AM,,,,,,,,,285.3627,,253.2171
269.2386, 7/7/2015 10:43:04 AM,,,,,,,,,285.3627,,253.2171
269.2386, 7/7/2015 10:43:05 AM,,,,,,,,,285.3627,,253.2171
269.2386, 7/7/2015 10:43:06 AM,,,,,,,,,285.3627,,253.2171
269.2386, 7/7/2015 10:43:07 AM,,,,,,,,,285.3627,,253.2171
269.2386, 7/7/2015 10:43:08 AM,,,,,,,,,285.3627,,253.2171
269.2386, 7/7/2015 10:43:09 AM,,,,,,,,,285.3627,,253.2171
269.2386, 7/7/2015 10:43:10 AM,,,,,,,,,285.3627,,253.2171
269.2386, 7/7/2015 10:43:11 AM,,,,,,,,,285.3627,,253.2171
269.2386, 7/7/2015 10:43:12 AM,,,,,,,,,285.3884,,253.3966
269.2386, 7/7/2015 10:43:13 AM,,,,,,,,,285.5165,,253.3966
269.2386, 7/7/2015 10:43:14 AM,,,,,,,,,285.5165,,253.3966
269.2386, 7/7/2015 10:43:15 AM,,,,,,,,,285.5165,,253.3966
269.2386, 7/7/2015 10:43:16 AM,,,,,,,,,285.5165,,253.3966
269.2386, 7/7/2015 10:43:17 AM,,,,,,,,,285.5165,,253.2684
269.2386, 7/7/2015 10:43:18 AM,,,,,,,,,285.5165,,253.2684
269.2386, 7/7/2015 10:43:19 AM,,,,,,,,,285.5165,,253.2684
269.2386, 7/7/2015 10:43:20 AM,,,,,,,,,285.5165,,253.1146
269.2386, 7/7/2015 10:43:21 AM,,,,,,,,,285.5165,,253.0121
269.2386, 7/7/2015 10:43:22 AM,,,,,,,,,285.5165,,252.9352
269.2386, 7/7/2015 10:43:23 AM,,,,,,,,,285.5165,,252.7557
269.2386, 7/7/2015 10:43:24 AM,,,,,,,,,285.5165,,252.7557
269.2386, 7/7/2015 10:43:25 AM,,,,,,,,,285.4909,,252.7557
269.2386, 7/7/2015 10:43:26 AM,,,,,,,,,285.3371,,252.7557
269.2386, 7/7/2015 10:43:27 AM,,,,,,,,,285.3371,,252.6019
269.2386, 7/7/2015 10:43:28 AM,,,,,,,,,285.3371,,252.6019
269.2386, 7/7/2015 10:43:29 AM,,,,,,,,,285.3371,,252.4481
269.2386, 7/7/2015 10:43:30 AM,,,,,,,,,285.3371,,252.4481
269.2386, 7/7/2015 10:43:31 AM,,,,,,,,,285.3371,,252.5763
269.2386, 7/7/2015 10:43:32 AM,,,,,,,,,285.3371,,252.8326
269.2386, 7/7/2015 10:43:33 AM,,,,,,,,,285.3371,,253.0633
269.2386, 7/7/2015 10:43:34 AM,,,,,,,,,285.3371,,253.3709
269.2386, 7/7/2015 10:43:35 AM,,,,,,,,,285.3371,,253.3966
269.2386, 7/7/2015 10:43:36 AM,,,,,,,,,285.5165,,253.7554
269.2386, 7/7/2015 10:43:37 AM,,,,,,,,,285.5165,,254.0374
269.2386, 7/7/2015 10:43:38 AM,,,,,,,,,285.5165,,254.0887
269.2386, 7/7/2015 10:43:39 AM,,,,,,,,,285.5165,,254.5245
269.2386, 7/7/2015 10:43:40 AM,,,,,,,,,285.5165,,254.6526
269.2386, 7/7/2015 10:43:41 AM,,,,,,,,,285.5165,,254.909
269.2386, 7/7/2015 10:43:42 AM,,,,,,,,,285.5165,,255.0628
269.2386, 7/7/2015 10:43:43 AM,,,,,,,,,285.6191,,255.3704
269.2386, 7/7/2015 10:43:44 AM,,,,,,,,,285.7216,,255.4217
269.2386, 7/7/2015 10:43:45 AM,,,,,,,,,285.7216,,255.4986
269.2386, 7/7/2015 10:43:46 AM,,,,,,,,,285.7216,,255.7806
