 Value, Timestamp,,,LIT401,LIT401,LIT401,,,FIT502 differences,FIT502,totalising output flow rate,,, flow rate ,,,pump p401,flow rate,attack,flow rate
1, 21/8/2015 9:06:10 PM,,,200,2,0.5,,,0,1.203663,0,,,0,,,2,1.233124,1,0.001152812
1, 21/8/2015 9:06:11 PM,,,200,2,0.5,,,0.000257,1.20392,1.203663,,,1.203663,,,2,1.212886,1,0.001152812
1, 21/8/2015 9:06:12 PM,,,200,2,0.5,,,-0.007942,1.195978,2.407583,,,1.20392,,,2,1.204816,1,0.001152812
1, 21/8/2015 9:06:13 PM,,,200,2,0.5,,,0.004355,1.200333,3.603561,,,1.195978,,,1,1.191495,2,0.001152812
1, 21/8/2015 9:06:14 PM,,,200,2,0.5,,,-0.009607,1.190726,4.803894,,,1.200333,,,1,1.154733,2,0.001152812
1, 21/8/2015 9:06:15 PM,,,200,2,0.5,,,-0.007045,1.183681,5.99462,,,1.190726,,,1,0.9201998,2,0.05456642
1, 21/8/2015 9:06:16 PM,,,200,2,0.5,,,0.005508,1.189189,7.178301,,,1.183681,,,1,0.5733317,2,0.3285513
1, 21/8/2015 9:06:17 PM,,,200,2,0.5,,,0.00269,1.191879,8.36749,,,1.189189,,,1,0.3477648,2,0.5391316
1, 21/8/2015 9:06:18 PM,,,200,2,0.5,,,0.018573,1.210452,9.559369,,,1.191879,,,1,0.2014858,2,0.6847701
1, 21/8/2015 9:06:19 PM,,,200,2,0.5,,,0.000641,1.211093,10.769821,,,1.210452,,,1,0.1143845,2,0.75855
1, 21/8/2015 9:06:20 PM,,,200,2,0.5,,,-0.003075,1.208018,11.980914,,,1.211093,,,1,0.06173947,2,0.794031
1, 21/8/2015 9:06:21 PM,,,200,2,0.5,,,0.001794,1.209812,13.188932,,,1.208018,,,1,0.03061355,2,0.8222108
1, 21/8/2015 9:06:22 PM,,,200,2,0.5,,,-0.015371,1.194441,14.398744,,,1.209812,,,1,0.009734853,2,0.8738312
1, 21/8/2015 9:06:23 PM,,,200,2,0.5,,,-0.000384,1.194057,15.593185,,,1.194441,,,1,0.000896631,2,0.9458179
1, 21/8/2015 9:06:24 PM,,,200,2,0.5,,,0,1.194057,16.787242,,,1.194057,,,1,0.000896631,2,1.032407
1, 21/8/2015 9:06:25 PM,,,200,2,0.5,,,0.00666,1.200717,17.981299,,,1.194057,,,1,0.000896631,2,1.110029
1, 21/8/2015 9:06:26 PM,,,200,2,0.5,,,0.00269,1.203407,19.182016,,,1.200717,,,1,0.000896631,2,1.150378
1, 21/8/2015 9:06:27 PM,,,200,2,0.5,,,0,1.203407,20.385423,,,1.203407,,,,,2,1.171641
1, 21/8/2015 9:06:28 PM,,,200,2,0.5,,,-0.007429,1.195978,21.58883,,,1.203407,,,,,2,1.190598
1, 21/8/2015 9:06:29 PM,,,200,2,0.5,,,-0.00807,1.187908,22.784808,,,1.195978,,,,,2,1.19316
1, 21/8/2015 9:06:30 PM,,,200,2,0.5,,,-0.004227,1.183681,23.972716,,,1.187908,,,,,2,1.208403
1, 21/8/2015 9:06:31 PM,,,200,2,0.5,,,0.009351,1.193032,25.156397,,,1.183681,,,,,2,1.213014
1, 21/8/2015 9:06:32 PM,,,200,2,0.5,,,0.009607,1.202639,26.349429,,,1.193032,,,,,2,1.213526
1, 21/8/2015 9:06:33 PM,,,200,2,0.5,,,0.001537,1.204176,27.552068,,,1.202639,,,,,2,1.213526
1, 21/8/2015 9:06:34 PM,,,200,2,0.5,,,-0.020495,1.183681,28.756244,,,1.204176,,,,,2,1.213526
1, 21/8/2015 9:06:35 PM,,,200,2,0.5,,,0.005893,1.189574,29.939925,,,1.183681,,,,,2,1.210965
1, 21/8/2015 9:06:36 PM,,,200,2,0.5,,,-0.00269,1.186884,31.129499,,,1.189574,,,,,,
1, 21/8/2015 9:06:37 PM,,,200,2,0.5,,,0.009094,1.195978,32.316383,,,1.186884,,,,,,
1, 21/8/2015 9:06:38 PM,,,200,2,0.5,,,0.01473,1.210708,33.512361,,,1.195978,,,,,,
1, 21/8/2015 9:06:39 PM,,,200,2,0.5,,,-0.00269,1.208018,34.723069,,,1.210708,,,,,,
1, 21/8/2015 9:06:40 PM,,,200,2,0.5,,,0.001153,1.209171,35.931087,,,1.208018,,,,,,
1, 21/8/2015 9:06:41 PM,,,200,2,0.5,,,-0.00064,1.208531,37.140258,,,1.209171,,,,,,
1, 21/8/2015 9:06:42 PM,,,200,2,0.5,,,0,1.208531,38.348789,,,1.208531,,,,,,
1, 21/8/2015 9:06:43 PM,,,200,2,0.5,,,0.014218,1.222749,39.55732,,,1.208531,,,,,,
1, 21/8/2015 9:06:44 PM,,,200,2,0.5,,,0.000768,1.223517,40.780069,,,1.222749,,,,,,
1, 21/8/2015 9:06:45 PM,,,200,2,0.5,,,0.008839,1.232356,42.003586,,,1.223517,,,,,,
1, 21/8/2015 9:06:46 PM,,,200,2,0.5,,,-0.007814,1.224542,43.235942,,,1.232356,,,,,,
1, 21/8/2015 9:06:47 PM,,,200,2,0.5,,,-0.009991,1.214551,44.460484,,,1.224542,,,,,,
1, 21/8/2015 9:06:48 PM,,,200,2,0.5,,,-0.001025,1.213526,45.675035,,,1.214551,,,,,,
1, 21/8/2015 9:06:49 PM,,,200,2,0.5,,,-0.006917,1.206609,46.888561,,,1.213526,,,,,,
1, 21/8/2015 9:06:50 PM,,,200,2,0.5,,,-0.011912,1.194697,48.09517,,,1.206609,,,,,,
1, 21/8/2015 9:06:51 PM,,,200,2,0.5,,,-0.009735,1.184962,49.289867,,,1.194697,,,,,,
1, 21/8/2015 9:06:52 PM,,,200,2,0.5,,,-0.010247,1.174715,50.474829,,,1.184962,,,,,,
1, 21/8/2015 9:06:53 PM,,,200,2,0.5,,,0.000512,1.175227,51.649544,,,1.174715,,,,,,
1, 21/8/2015 9:06:54 PM,,,200,2,0.5,,,0.019214,1.194441,52.824771,,,1.175227,,,,,,
1, 21/8/2015 9:06:55 PM,,,200,2,0.5,,,0,1.194441,54.019212,,,1.194441,,,,,,
1, 21/8/2015 9:06:56 PM,,,200,2,0.5,,,0.007941,1.202382,55.213653,,,1.194441,,,,,,
1, 21/8/2015 9:06:57 PM,,,200,2,0.5,,,0.000641,1.203023,56.416035,,,1.202382,,,,,,
1, 21/8/2015 9:06:58 PM,,,200,2,0.5,,,-0.000256,1.202767,57.619058,,,1.203023,,,,,,
1, 21/8/2015 9:06:59 PM,,,200,2,0.5,,,-0.018061,1.184706,58.821825,,,1.202767,,,,,,
1, 21/8/2015 9:07:00 PM,,,200,2,0.5,,,-0.000512,1.184194,60.006531,,,1.184706,,,,,,
1, 21/8/2015 9:07:01 PM,,,200,2,0.5,,,0.009222,1.193416,61.190725,,,1.184194,,,,,,
2, 21/8/2015 9:07:02 PM,,,200,2,0.5,,,0.000256,1.193672,62.384141,,,1.193416,,,,,,
2, 21/8/2015 9:07:03 PM,,,200,2,0.5,,,0.008967,1.202639,63.577813,,,1.193672,,,,,,
2, 21/8/2015 9:07:04 PM,,,200,2,0.5,,,0.010887,1.213526,64.780452,,,1.202639,,,,,,
2, 21/8/2015 9:07:05 PM,,,200,2,0.5,,,0,1.213526,65.993978,,,1.213526,,,,,,
2, 21/8/2015 9:07:06 PM,,,200,2,0.5,,,0.010248,1.223774,67.207504,,,1.213526,,,,,,
2, 21/8/2015 9:07:07 PM,,,200,2,0.5,,,0.000128,1.223902,68.431278,,,1.223774,,,,,,
2, 21/8/2015 9:07:08 PM,,,200,2,0.5,,,-0.010632,1.21327,69.65518,,,1.223902,,,,,,
2, 21/8/2015 9:07:09 PM,,,200,2,0.5,,,-0.017932,1.195338,70.86845,,,1.21327,,,,,,
2, 21/8/2015 9:07:10 PM,,,200,2,0.5,,,0.000256,1.195594,72.063788,,,1.195338,,,,,,
2, 21/8/2015 9:07:11 PM,,,200,2,0.5,,,0.003202,1.198796,73.259382,,,1.195594,,,,,,
2, 21/8/2015 9:07:12 PM,,,200,2,0.5,,,0,1.198796,74.458178,,,1.198796,,,,,,
2, 21/8/2015 9:07:13 PM,,,200,2,0.5,,,0.005124,1.20392,75.656974,,,1.198796,,,,,,
2, 21/8/2015 9:07:14 PM,,,200,2,0.5,,,0.000256,1.204176,76.860894,,,1.20392,,,,,,
2, 21/8/2015 9:07:15 PM,,,200,2,0.5,,,0.008966,1.213142,78.06507,,,1.204176,,,,,,
2, 21/8/2015 9:07:16 PM,,,200,2,0.5,,,0.01473,1.227872,79.278212,,,1.213142,,,,,,
2, 21/8/2015 9:07:17 PM,,,200,2,0.5,,,0.005252,1.233124,80.506084,,,1.227872,,,,,,
2, 21/8/2015 9:07:18 PM,,,200,2,0.5,,,-0.000128,1.232996,81.739208,,,1.233124,,,,,,
2, 21/8/2015 9:07:19 PM,,,200,2,0.5,,,-0.023953,1.209043,82.972204,,,1.232996,,,,,,
2, 21/8/2015 9:07:20 PM,,,200,2,0.5,,,-0.013705,1.195338,84.181247,,,1.209043,,,,,,
2, 21/8/2015 9:07:21 PM,,,200,2,0.5,,,0.006148,1.201486,85.376585,,,1.195338,,,,,,
2, 21/8/2015 9:07:22 PM,,,200,2,0.5,,,0.00269,1.204176,86.578071,,,1.201486,,,,,,
2, 21/8/2015 9:07:23 PM,,,200,2,0.5,,,0,1.204176,87.782247,,,1.204176,,,,,,
2, 21/8/2015 9:07:24 PM,,,200,2,0.5,,,0,1.204176,88.986423,,,1.204176,,,,,,
2, 21/8/2015 9:07:25 PM,,,200,2,0.5,,,0,1.204176,90.190599,,,1.204176,,,,,,
2, 21/8/2015 9:07:26 PM,,,200,2,0.5,,,0.00935,1.213526,91.394775,,,1.204176,,,,,,
2, 21/8/2015 9:07:27 PM,,,200,2,0.5,,,0.000257,1.213783,92.608301,,,1.213526,,,,,,
2, 21/8/2015 9:07:28 PM,,,200,2,0.5,,,0,1.213783,93.822084,,,1.213783,,,,,,
2, 21/8/2015 9:07:29 PM,,,200,2,0.5,,,-0.009095,1.204688,95.035867,,,1.213783,,,,,,
2, 21/8/2015 9:07:30 PM,,,200,2,0.5,,,-0.001025,1.203663,96.240555,,,1.204688,,,,,,
2, 21/8/2015 9:07:31 PM,,,200,2,0.5,,,0.009863,1.213526,97.444218,,,1.203663,,,,,,
2, 21/8/2015 9:07:32 PM,,,200,2,0.5,,,0,1.213526,98.657744,,,1.213526,,,,,,
2, 21/8/2015 9:07:33 PM,,,200,2,0.5,,,0,1.213526,99.87127,,,1.213526,,,,,,
2, 21/8/2015 9:07:34 PM,,,200,2,0.5,,,0,1.213526,101.084796,,,1.213526,,,,,,
2, 21/8/2015 9:07:35 PM,,,200,2,0.5,,,0,1.213526,102.298322,,,1.213526,,,,,,
2, 21/8/2015 9:07:36 PM,,,200,2,0.5,,,0,1.213526,103.511848,,,1.213526,,,,,,
2, 21/8/2015 9:07:37 PM,,,200,2,0.5,,,0.009351,1.222877,104.725374,,,1.213526,,,,,,
2, 21/8/2015 9:07:38 PM,,,200,2,0.5,,,-0.005508,1.217369,105.948251,,,1.222877,,,,,,
2, 21/8/2015 9:07:39 PM,,,200,2,0.5,,,-0.003202,1.214167,107.16562,,,1.217369,,,,,,
2, 21/8/2015 9:07:40 PM,,,200,2,0.5,,,-0.009223,1.204944,108.379787,,,1.214167,,,,,,
2, 21/8/2015 9:07:41 PM,,,200,2,0.5,,,0.008326,1.21327,109.584731,,,1.204944,,,,,,
2, 21/8/2015 9:07:42 PM,,,200,2,0.5,,,0.000897,1.214167,110.798001,,,1.21327,,,,,,
2, 21/8/2015 9:07:43 PM,,,200,2,0.5,,,-0.007942,1.206225,112.012168,,,1.214167,,,,,,
2, 21/8/2015 9:07:44 PM,,,200,2,0.5,,,0.001665,1.20789,113.218393,,,1.206225,,,,,,
2, 21/8/2015 9:07:45 PM,,,200,2,0.5,,,-0.00397,1.20392,114.426283,,,1.20789,,,,,,
2, 21/8/2015 9:07:46 PM,,,200,2,0.5,,,-0.000897,1.203023,115.630203,,,1.20392,,,,,,
2, 21/8/2015 9:07:47 PM,,,200,2,0.5,,,-0.007813,1.19521,116.833226,,,1.203023,,,,,,
2, 21/8/2015 9:07:48 PM,,,200,2,0.5,,,-0.008198,1.187012,118.028436,,,1.19521,,,,,,
2, 21/8/2015 9:07:49 PM,,,200,2,0.5,,,0,1.187012,119.215448,,,1.187012,,,,,,
2, 21/8/2015 9:07:50 PM,,,200,2,0.5,,,-0.003459,1.183553,120.40246,,,1.187012,,,,,,
2, 21/8/2015 9:07:51 PM,,,200,2,0.5,,,0,1.183553,121.586013,,,1.183553,,,,,,
2, 21/8/2015 9:07:52 PM,,,200,2,0.5,,,0.017292,1.200845,122.769566,,,1.183553,,,,,,
2, 21/8/2015 9:07:53 PM,,,200,2,0.5,,,0.002434,1.203279,123.970411,,,1.200845,,,,,,
2, 21/8/2015 9:07:54 PM,,,200,2,0.5,,,-0.010759,1.19252,125.17369,,,1.203279,,,,,,
2, 21/8/2015 9:07:55 PM,,,200,2,0.5,,,0,1.19252,126.36621,,,1.19252,,,,,,
2, 21/8/2015 9:07:56 PM,,,200,2,0.5,,,-0.008839,1.183681,127.55873,,,1.19252,,,,,,
2, 21/8/2015 9:07:57 PM,,,200,2,0.5,,,-0.000512,1.183169,128.742411,,,1.183681,,,,,,
2, 21/8/2015 9:07:58 PM,,,200,2,0.5,,,0,1.183169,129.92558,,,1.183169,,,,,,
2, 21/8/2015 9:07:59 PM,,,200,2,0.5,,,0,1.183169,131.108749,,,1.183169,,,,,,
2, 21/8/2015 9:08:00 PM,,,200,2,0.5,,,0,1.183169,132.291918,,,1.183169,,,,,,
2, 21/8/2015 9:08:01 PM,,,200,2,0.5,,,0.009863,1.193032,133.475087,,,1.183169,,,,,,
2, 21/8/2015 9:08:02 PM,,,200,2,0.5,,,0.000897,1.193929,134.668119,,,1.193032,,,,,,
2, 21/8/2015 9:08:03 PM,,,200,2,0.5,,,0.010247,1.204176,135.862048,,,1.193929,,,,,,
2, 21/8/2015 9:08:04 PM,,,200,2,0.5,,,0,1.204176,137.066224,,,1.204176,,,,,,
2, 21/8/2015 9:08:05 PM,,,200,2,0.5,,,0.008838,1.213014,138.2704,,,1.204176,,,,,,
2, 21/8/2015 9:08:06 PM,,,200,2,0.5,,,-0.007173,1.205841,139.483414,,,1.213014,,,,,,
2, 21/8/2015 9:08:07 PM,,,200,2,0.5,,,-0.001665,1.204176,140.689255,,,1.205841,,,,,,
2, 21/8/2015 9:08:08 PM,,,200,2,0.5,,,0,1.204176,141.893431,,,1.204176,,,,,,
2, 21/8/2015 9:08:09 PM,,,200,2,0.5,,,-0.001281,1.202895,143.097607,,,1.204176,,,,,,
2, 21/8/2015 9:08:10 PM,,,200,2,0.5,,,-0.011528,1.191367,144.300502,,,1.202895,,,,,,
2, 21/8/2015 9:08:11 PM,,,200,2,0.5,,,-0.007814,1.183553,145.491869,,,1.191367,,,,,,
2, 21/8/2015 9:08:12 PM,,,200,2,0.5,,,-0.001665,1.181888,146.675422,,,1.183553,,,,,,
2, 21/8/2015 9:08:13 PM,,,200,2,0.5,,,-0.007429,1.174459,147.85731,,,1.181888,,,,,,
2, 21/8/2015 9:08:14 PM,,,200,2,0.5,,,0.00871,1.183169,149.031769,,,1.174459,,,,,,
2, 21/8/2015 9:08:15 PM,,,200,2,0.5,,,0.013834,1.197003,150.214938,,,1.183169,,,,,,
2, 21/8/2015 9:08:16 PM,,,200,2,0.5,,,0.008197,1.2052,151.411941,,,1.197003,,,,,,
2, 21/8/2015 9:08:17 PM,,,200,2,0.5,,,0.00807,1.21327,152.617141,,,1.2052,,,,,,
2, 21/8/2015 9:08:18 PM,,,200,2,0.5,,,0.000256,1.213526,153.830411,,,1.21327,,,,,,
2, 21/8/2015 9:08:19 PM,,,200,2,0.5,,,0,1.213526,155.043937,,,1.213526,,,,,,
2, 21/8/2015 9:08:20 PM,,,200,2,0.5,,,0,1.213526,156.257463,,,1.213526,,,,,,
2, 21/8/2015 9:08:21 PM,,,200,2,0.5,,,0,1.213526,157.470989,,,1.213526,,,,,,
2, 21/8/2015 9:08:22 PM,,,200,2,0.5,,,0,1.213526,158.684515,,,1.213526,,,,,,
2, 21/8/2015 9:08:23 PM,,,200,2,0.5,,,-0.00871,1.204816,159.898041,,,1.213526,,,,,,
2, 21/8/2015 9:08:24 PM,,,200,2,0.5,,,-0.001409,1.203407,161.102857,,,1.204816,,,,,,
2, 21/8/2015 9:08:25 PM,,,200,2,0.5,,,0.005764,1.209171,162.306264,,,1.203407,,,,,,
2, 21/8/2015 9:08:26 PM,,,200,2,0.5,,,-0.001793,1.207378,163.515435,,,1.209171,,,,,,
2, 21/8/2015 9:08:27 PM,,,200,2,0.5,,,-0.003971,1.203407,164.722813,,,1.207378,,,,,,
2, 21/8/2015 9:08:28 PM,,,200,2,0.5,,,-0.007557,1.19585,165.92622,,,1.203407,,,,,,
2, 21/8/2015 9:08:29 PM,,,200,2,0.5,,,-0.001793,1.194057,167.12207,,,1.19585,,,,,,
2, 21/8/2015 9:08:30 PM,,,200,2,0.5,,,0.018316,1.212373,168.316127,,,1.194057,,,,,,
2, 21/8/2015 9:08:31 PM,,,200,2,0.5,,,0.018702,1.231075,169.5285,,,1.212373,,,,,,
2, 21/8/2015 9:08:32 PM,,,200,2,0.5,,,0.00333,1.234405,170.759575,,,1.231075,,,,,,
2, 21/8/2015 9:08:33 PM,,,200,2,0.5,,,0,1.234405,171.99398,,,1.234405,,,,,,
2, 21/8/2015 9:08:34 PM,,,200,2,0.5,,,-0.018701,1.215704,173.228385,,,1.234405,,,,,,
2, 21/8/2015 9:08:35 PM,,,200,2,0.5,,,-0.002434,1.21327,174.444089,,,1.215704,,,,,,
2, 21/8/2015 9:08:36 PM,,,200,2,0.5,,,0,1.21327,175.657359,,,1.21327,,,,,,
2, 21/8/2015 9:08:37 PM,,,200,2,0.5,,,-0.007301,1.205969,176.870629,,,1.21327,,,,,,
2, 21/8/2015 9:08:38 PM,,,200,2,0.5,,,-0.007557,1.198412,178.076598,,,1.205969,,,,,,
2, 21/8/2015 9:08:39 PM,,,200,2,0.5,,,0.005764,1.204176,179.27501,,,1.198412,,,,,,
2, 21/8/2015 9:08:40 PM,,,200,2,0.5,,,0,1.204176,180.479186,,,1.204176,,,,,,
2, 21/8/2015 9:08:41 PM,,,200,2,0.5,,,0,1.204176,181.683362,,,1.204176,,,,,,
2, 21/8/2015 9:08:42 PM,,,200,2,0.5,,,0.008454,1.21263,182.887538,,,1.204176,,,,,,
2, 21/8/2015 9:08:43 PM,,,200,2,0.5,,,0,1.21263,184.100168,,,1.21263,,,,,,
2, 21/8/2015 9:08:44 PM,,,200,2,0.5,,,-0.007686,1.204944,185.312798,,,1.21263,,,,,,
2, 21/8/2015 9:08:45 PM,,,200,2,0.5,,,-0.007173,1.197771,186.517742,,,1.204944,,,,,,
2, 21/8/2015 9:08:46 PM,,,200,2,0.5,,,-0.004355,1.193416,187.715513,,,1.197771,,,,,,
2, 21/8/2015 9:08:47 PM,,,200,2,0.5,,,0.009863,1.203279,188.908929,,,1.193416,,,,,,
2, 21/8/2015 9:08:48 PM,,,200,2,0.5,,,0.000769,1.204048,190.112208,,,1.203279,,,,,,
2, 21/8/2015 9:08:49 PM,,,200,2,0.5,,,0.008454,1.212502,191.316256,,,1.204048,,,,,,
2, 21/8/2015 9:08:50 PM,,,200,2,0.5,,,-0.001922,1.21058,192.528758,,,1.212502,,,,,,
2, 21/8/2015 9:08:51 PM,,,200,2,0.5,,,-0.001793,1.208787,193.739338,,,1.21058,,,,,,
2, 21/8/2015 9:08:52 PM,,,200,2,0.5,,,0.005124,1.213911,194.948125,,,1.208787,,,,,,
2, 21/8/2015 9:08:53 PM,,,200,2,0.5,,,0,1.213911,196.162036,,,1.213911,,,,,,
2, 21/8/2015 9:08:54 PM,,,200,2,0.5,,,0.008582,1.222493,197.375947,,,1.213911,,,,,,
2, 21/8/2015 9:08:55 PM,,,200,2,0.5,,,0.001409,1.223902,198.59844,,,1.222493,,,,,,
2, 21/8/2015 9:08:56 PM,,,200,2,0.5,,,0,1.223902,199.822342,,,1.223902,,,,,,
2, 21/8/2015 9:08:57 PM,,,200,2,0.5,,,-0.017933,1.205969,201.046244,,,1.223902,,,,,,
2, 21/8/2015 9:08:58 PM,,,200,2,0.5,,,-0.00333,1.202639,202.252213,,,1.205969,,,,,,
2, 21/8/2015 9:08:59 PM,,,200,2,0.5,,,-0.016268,1.186371,203.454852,,,1.202639,,,,,,
2, 21/8/2015 9:09:00 PM,,,200,2,0.5,,,0.002306,1.188677,204.641223,,,1.186371,,,,,,
2, 21/8/2015 9:09:01 PM,,,200,2,0.5,,,0.014602,1.203279,205.8299,,,1.188677,,,,,,
2, 21/8/2015 9:09:02 PM,,,200,2,0.5,,,-0.005508,1.197771,207.033179,,,1.203279,,,,,,
2, 21/8/2015 9:09:03 PM,,,200,2,0.5,,,0.00205,1.199821,208.23095,,,1.197771,,,,,,
2, 21/8/2015 9:09:04 PM,,,200,2,0.5,,,-0.006149,1.193672,209.430771,,,1.199821,,,,,,
2, 21/8/2015 9:09:05 PM,,,200,2,0.5,,,-0.000256,1.193416,210.624443,,,1.193672,,,,,,
2, 21/8/2015 9:09:06 PM,,,200,2,0.5,,,0.014731,1.208147,211.817859,,,1.193416,,,,,,
2, 21/8/2015 9:09:07 PM,,,200,2,0.5,,,0.005507,1.213654,213.026006,,,1.208147,,,,,,
2, 21/8/2015 9:09:08 PM,,,200,2,0.5,,,0.006277,1.219931,214.23966,,,1.213654,,,,,,
2, 21/8/2015 9:09:09 PM,,,200,2,0.5,,,0.002562,1.222493,215.459591,,,1.219931,,,,,,
2, 21/8/2015 9:09:10 PM,,,200,2,0.5,,,-0.014731,1.207762,216.682084,,,1.222493,,,,,,
2, 21/8/2015 9:09:11 PM,,,200,2,0.5,,,-0.003714,1.204048,217.889846,,,1.207762,,,,,,
2, 21/8/2015 9:09:12 PM,,,200,2,0.5,,,-0.006277,1.197771,219.093894,,,1.204048,,,,,,
2, 21/8/2015 9:09:13 PM,,,200,2,0.5,,,-0.003458,1.194313,220.291665,,,1.197771,,,,,,
2, 21/8/2015 9:09:14 PM,,,200,2,0.5,,,0.01409,1.208403,221.485978,,,1.194313,,,,,,
2, 21/8/2015 9:09:15 PM,,,200,2,0.5,,,0.012168,1.220571,222.694381,,,1.208403,,,,,,
2, 21/8/2015 9:09:16 PM,,,200,2,0.5,,,0.002178,1.222749,223.914952,,,1.220571,,,,,,
2, 21/8/2015 9:09:17 PM,,,200,2,0.5,,,-0.00538,1.217369,225.137701,,,1.222749,,,,,,
2, 21/8/2015 9:09:18 PM,,,200,2,0.5,,,0.00205,1.219419,226.35507,,,1.217369,,,,,,
2, 21/8/2015 9:09:19 PM,,,200,2,0.5,,,-0.01678,1.202639,227.574489,,,1.219419,,,,,,
2, 21/8/2015 9:09:20 PM,,,200,2,0.5,,,-0.009607,1.193032,228.777128,,,1.202639,,,,,,
2, 21/8/2015 9:09:21 PM,,,200,2,0.5,,,-0.009991,1.183041,229.97016,,,1.193032,,,,,,
2, 21/8/2015 9:09:22 PM,,,200,2,0.5,,,-0.006661,1.17638,231.153201,,,1.183041,,,,,,
2, 21/8/2015 9:09:23 PM,,,200,2,0.5,,,0.01614,1.19252,232.329581,,,1.17638,,,,,,
2, 21/8/2015 9:09:24 PM,,,200,2,0.5,,,0.00128,1.1938,233.522101,,,1.19252,,,,,,
2, 21/8/2015 9:09:25 PM,,,200,2,0.5,,,0,1.1938,234.715901,,,1.1938,,,,,,
2, 21/8/2015 9:09:26 PM,,,200,2,0.5,,,-0.009094,1.184706,235.909701,,,1.1938,,,,,,
2, 21/8/2015 9:09:27 PM,,,200,2,0.5,,,-0.009607,1.175099,237.094407,,,1.184706,,,,,,
2, 21/8/2015 9:09:28 PM,,,200,2,0.5,,,-0.007301,1.167798,238.269506,,,1.175099,,,,,,
2, 21/8/2015 9:09:29 PM,,,200,2,0.5,,,0,1.167798,239.437304,,,1.167798,,,,,,
2, 21/8/2015 9:09:30 PM,,,200,2,0.5,,,-0.003586,1.164212,240.605102,,,1.167798,,,,,,
2, 21/8/2015 9:09:31 PM,,,200,2,0.5,,,0.009094,1.173306,241.769314,,,1.164212,,,,,,
2, 21/8/2015 9:09:32 PM,,,200,2,0.5,,,0.009607,1.182913,242.94262,,,1.173306,,,,,,
2, 21/8/2015 9:09:33 PM,,,200,2,0.5,,,0.014986,1.197899,244.125533,,,1.182913,,,,,,
2, 21/8/2015 9:09:34 PM,,,200,2,0.5,,,0.022672,1.220571,245.323432,,,1.197899,,,,,,
2, 21/8/2015 9:09:35 PM,,,200,2,0.5,,,0.002306,1.222877,246.544003,,,1.220571,,,,,,
2, 21/8/2015 9:09:36 PM,,,200,2,0.5,,,0.001025,1.223902,247.76688,,,1.222877,,,,,,
2, 21/8/2015 9:09:37 PM,,,200,2,0.5,,,0.000128,1.22403,248.990782,,,1.223902,,,,,,
2, 21/8/2015 9:09:38 PM,,,200,2,0.5,,,-0.006277,1.217753,250.214812,,,1.22403,,,,,,
2, 21/8/2015 9:09:39 PM,,,200,2,0.5,,,-0.013833,1.20392,251.432565,,,1.217753,,,,,,
2, 21/8/2015 9:09:40 PM,,,200,2,0.5,,,0.003842,1.207762,252.636485,,,1.20392,,,,,,
2, 21/8/2015 9:09:41 PM,,,200,2,0.5,,,0.006661,1.214423,253.844247,,,1.207762,,,,,,
2, 21/8/2015 9:09:42 PM,,,200,2,0.5,,,0.008966,1.223389,255.05867,,,1.214423,,,,,,
2, 21/8/2015 9:09:43 PM,,,200,2,0.5,,,0.016652,1.240041,256.282059,,,1.223389,,,,,,
2, 21/8/2015 9:09:44 PM,,,200,2,0.5,,,-0.003971,1.23607,257.5221,,,1.240041,,,,,,
2, 21/8/2015 9:09:45 PM,,,200,2,0.5,,,-0.018701,1.217369,258.75817,,,1.23607,,,,,,
2, 21/8/2015 9:09:46 PM,,,200,2,0.5,,,-0.004483,1.212886,259.975539,,,1.217369,,,,,,
2, 21/8/2015 9:09:47 PM,,,200,2,0.5,,,-0.017676,1.19521,261.188425,,,1.212886,,,,,,
2, 21/8/2015 9:09:48 PM,,,200,2,0.5,,,0,1.19521,262.383635,,,1.19521,,,,,,
2, 21/8/2015 9:09:49 PM,,,200,2,0.5,,,0.016779,1.211989,263.578845,,,1.19521,,,,,,
2, 21/8/2015 9:09:50 PM,,,200,2,0.5,,,0.001665,1.213654,264.790834,,,1.211989,,,,,,
2, 21/8/2015 9:09:51 PM,,,200,2,0.5,,,-0.010247,1.203407,266.004488,,,1.213654,,,,,,
2, 21/8/2015 9:09:52 PM,,,200,2,0.5,,,-0.008326,1.195081,267.207895,,,1.203407,,,,,,
2, 21/8/2015 9:09:53 PM,,,200,2,0.5,,,-0.001281,1.1938,268.402976,,,1.195081,,,,,,
2, 21/8/2015 9:09:54 PM,,,200,2,0.5,,,0.009479,1.203279,269.596776,,,1.1938,,,,,,
2, 21/8/2015 9:09:55 PM,,,200,2,0.5,,,0.001665,1.204944,270.800055,,,1.203279,,,,,,
2, 21/8/2015 9:09:56 PM,,,200,2,0.5,,,0.008582,1.213526,272.004999,,,1.204944,,,,,,
2, 21/8/2015 9:09:57 PM,,,200,2,0.5,,,-0.010247,1.203279,273.218525,,,1.213526,,,,,,
2, 21/8/2015 9:09:58 PM,,,200,2,0.5,,,-0.00871,1.194569,274.421804,,,1.203279,,,,,,
2, 21/8/2015 9:09:59 PM,,,200,2,0.5,,,0.007045,1.201614,275.616373,,,1.194569,,,,,,
2, 21/8/2015 9:10:00 PM,,,200,2,0.5,,,0.001793,1.203407,276.817987,,,1.201614,,,,,,
2, 21/8/2015 9:10:01 PM,,,200,2,0.5,,,0.000256,1.203663,278.021394,,,1.203407,,,,,,
